tipo_persona_id,sexo_victima
22598.0,Masculino
10308.0,No corresponde
22599.0,Masculino
10309.0,No corresponde
22600.0,Masculino
10310.0,No corresponde
10311.0,No corresponde
22601.0,Masculino
10312.0,No corresponde
22602.0,Masculino
10313.0,No corresponde
10314.0,No corresponde
10315.0,No corresponde
10316.0,No corresponde
10317.0,No corresponde
22603.0,Masculino
10318.0,No corresponde
22604.0,Masculino
10319.0,No corresponde
22605.0,Masculino
10320.0,No corresponde
22606.0,Masculino
10321.0,No corresponde
22607.0,Masculino
10322.0,No corresponde
22608.0,Masculino
10323.0,No corresponde
22609.0,Masculino
10324.0,No corresponde
22610.0,Masculino
10325.0,No corresponde
22611.0,Masculino
10326.0,No corresponde
22612.0,Masculino
10327.0,No corresponde
22613.0,Masculino
10328.0,No corresponde
22614.0,Masculino
10329.0,No corresponde
22615.0,Masculino
10330.0,No corresponde
22616.0,Masculino
10331.0,No corresponde
22617.0,Masculino
10332.0,No corresponde
22618.0,Femenino
10333.0,No corresponde
22619.0,Masculino
10334.0,No corresponde
22620.0,Masculino
10335.0,No corresponde
10336.0,No corresponde
22621.0,Masculino
10337.0,No corresponde
10338.0,No corresponde
22622.0,Masculino
10339.0,No corresponde
22623.0,Masculino
10340.0,No corresponde
10341.0,No corresponde
10342.0,No corresponde
10343.0,No corresponde
10344.0,No corresponde
22624.0,Masculino
10345.0,No corresponde
22625.0,Masculino
10346.0,No corresponde
22626.0,Masculino
10347.0,No corresponde
22627.0,Femenino
10348.0,No corresponde
22628.0,Masculino
10349.0,No corresponde
10350.0,No corresponde
22629.0,Masculino
10351.0,No corresponde
22630.0,Femenino
10352.0,No corresponde
10353.0,No corresponde
22631.0,Masculino
10354.0,No corresponde
22632.0,Masculino
10355.0,No corresponde
22633.0,Masculino
10356.0,No corresponde
22634.0,Femenino
10357.0,No corresponde
22635.0,Masculino
10358.0,No corresponde
22636.0,Femenino
10359.0,No corresponde
22637.0,Masculino
10360.0,No corresponde
22638.0,Masculino
10361.0,No corresponde
22639.0,Masculino
10362.0,No corresponde
10363.0,No corresponde
10364.0,No corresponde
22640.0,Masculino
10365.0,No corresponde
10366.0,No corresponde
22641.0,Masculino
10367.0,No corresponde
22642.0,Masculino
10368.0,No corresponde
22643.0,Masculino
10369.0,No corresponde
22644.0,Masculino
10370.0,No corresponde
22645.0,Masculino
10371.0,No corresponde
22646.0,Femenino
10372.0,No corresponde
22647.0,Masculino
10373.0,No corresponde
22648.0,Masculino
10374.0,No corresponde
22649.0,Masculino
10375.0,No corresponde
10376.0,No corresponde
10377.0,No corresponde
10378.0,No corresponde
10379.0,No corresponde
22650.0,Masculino
10380.0,No corresponde
10381.0,No corresponde
10382.0,No corresponde
22651.0,Masculino
10383.0,No corresponde
22652.0,Masculino
10384.0,No corresponde
22653.0,Masculino
10385.0,No corresponde
22654.0,Masculino
10386.0,No corresponde
22655.0,Masculino
10387.0,No corresponde
22656.0,Masculino
10388.0,No corresponde
10389.0,No corresponde
22657.0,Masculino
10390.0,No corresponde
22658.0,Masculino
10391.0,No corresponde
22659.0,Masculino
10392.0,No corresponde
22660.0,Masculino
10393.0,No corresponde
10394.0,No corresponde
10395.0,No corresponde
22661.0,Masculino
10396.0,No corresponde
22662.0,Masculino
10397.0,No corresponde
10398.0,No corresponde
22663.0,Femenino
10399.0,No corresponde
22664.0,Masculino
10400.0,No corresponde
22665.0,Femenino
10401.0,No corresponde
22666.0,Masculino
10402.0,No corresponde
22667.0,Masculino
10403.0,No corresponde
22668.0,Masculino
10404.0,No corresponde
10405.0,No corresponde
22669.0,Masculino
10406.0,No corresponde
22670.0,Masculino
10407.0,No corresponde
22671.0,Femenino
10408.0,No corresponde
22672.0,Femenino
10409.0,No corresponde
22673.0,Masculino
10410.0,No corresponde
22674.0,Femenino
10411.0,No corresponde
22675.0,Masculino
10412.0,No corresponde
22676.0,Masculino
10413.0,No corresponde
22677.0,Masculino
10414.0,No corresponde
22678.0,Masculino
10415.0,No corresponde
22679.0,Masculino
10416.0,No corresponde
10417.0,No corresponde
10418.0,No corresponde
10419.0,No corresponde
22680.0,Masculino
10420.0,No corresponde
22681.0,Femenino
10421.0,No corresponde
22682.0,Masculino
10422.0,No corresponde
10423.0,No corresponde
10424.0,No corresponde
22683.0,Femenino
10425.0,No corresponde
22684.0,Masculino
10426.0,No corresponde
22685.0,Masculino
10427.0,No corresponde
22686.0,Masculino
10428.0,No corresponde
22687.0,Masculino
10429.0,No corresponde
22688.0,Masculino
10430.0,No corresponde
22689.0,Femenino
10431.0,No corresponde
22690.0,Masculino
10432.0,No corresponde
22691.0,Masculino
10433.0,No corresponde
22692.0,Femenino
10434.0,No corresponde
22693.0,Masculino
10435.0,No corresponde
22694.0,Masculino
10436.0,No corresponde
10437.0,No corresponde
10438.0,No corresponde
22695.0,Masculino
10439.0,No corresponde
22696.0,Masculino
10440.0,No corresponde
10441.0,No corresponde
22697.0,Masculino
10442.0,No corresponde
10443.0,No corresponde
22698.0,Masculino
10444.0,No corresponde
22699.0,Masculino
10445.0,No corresponde
22700.0,Masculino
10446.0,No corresponde
22701.0,Masculino
10447.0,No corresponde
10448.0,No corresponde
10449.0,No corresponde
10450.0,No corresponde
22702.0,Masculino
10451.0,No corresponde
22703.0,Masculino
10452.0,No corresponde
10453.0,No corresponde
22704.0,Masculino
10454.0,No corresponde
10455.0,No corresponde
10456.0,No corresponde
10457.0,No corresponde
10458.0,No corresponde
22705.0,Masculino
10459.0,No corresponde
10460.0,No corresponde
22706.0,Femenino
10461.0,No corresponde
22707.0,Masculino
10462.0,No corresponde
22708.0,Masculino
10463.0,No corresponde
22709.0,Femenino
10464.0,No corresponde
10465.0,No corresponde
10466.0,No corresponde
22710.0,Masculino
10467.0,No corresponde
22711.0,Masculino
22712.0,Masculino
10468.0,No corresponde
22713.0,Masculino
10469.0,No corresponde
22714.0,Masculino
10470.0,No corresponde
10471.0,No corresponde
22715.0,Masculino
10472.0,No corresponde
22716.0,Masculino
10473.0,No corresponde
22717.0,Masculino
10474.0,No corresponde
22718.0,Masculino
10475.0,No corresponde
22719.0,Masculino
10476.0,No corresponde
22720.0,Masculino
10477.0,No corresponde
22721.0,Masculino
10478.0,No corresponde
22722.0,Masculino
10479.0,No corresponde
22723.0,Femenino
10480.0,No corresponde
10481.0,No corresponde
22724.0,Masculino
10482.0,No corresponde
22725.0,Masculino
10483.0,No corresponde
22726.0,Masculino
10484.0,No corresponde
22727.0,Femenino
10485.0,No corresponde
22728.0,Masculino
10486.0,No corresponde
22729.0,Masculino
10487.0,No corresponde
10488.0,No corresponde
22730.0,Masculino
10489.0,No corresponde
22731.0,Masculino
10490.0,No corresponde
22732.0,Masculino
10491.0,No corresponde
22733.0,Masculino
10492.0,No corresponde
22734.0,Masculino
10493.0,No corresponde
10494.0,No corresponde
22735.0,Masculino
10495.0,No corresponde
10496.0,No corresponde
22736.0,Masculino
10497.0,No corresponde
22737.0,Masculino
10498.0,No corresponde
22738.0,Masculino
10499.0,No corresponde
10500.0,No corresponde
22739.0,Masculino
10501.0,No corresponde
22740.0,Masculino
10502.0,No corresponde
22741.0,Masculino
10503.0,No corresponde
22742.0,Masculino
10504.0,No corresponde
22743.0,Masculino
10505.0,No corresponde
10506.0,No corresponde
22744.0,Masculino
10507.0,No corresponde
22745.0,Masculino
10508.0,No corresponde
10509.0,No corresponde
22746.0,Masculino
10510.0,No corresponde
10511.0,No corresponde
10512.0,No corresponde
22747.0,Masculino
10513.0,No corresponde
10514.0,No corresponde
10515.0,No corresponde
10516.0,No corresponde
10517.0,No corresponde
10518.0,No corresponde
22748.0,Masculino
10519.0,No corresponde
22749.0,Masculino
10520.0,No corresponde
10521.0,No corresponde
22750.0,Masculino
10522.0,No corresponde
10523.0,No corresponde
22751.0,Masculino
10524.0,No corresponde
10525.0,No corresponde
22752.0,Masculino
10526.0,No corresponde
22753.0,Masculino
10527.0,No corresponde
22754.0,Femenino
10528.0,No corresponde
22755.0,Masculino
10529.0,No corresponde
22756.0,Masculino
10530.0,No corresponde
22757.0,Masculino
10531.0,No corresponde
22758.0,Masculino
10532.0,No corresponde
10533.0,No corresponde
22759.0,Masculino
10534.0,No corresponde
10535.0,No corresponde
22760.0,Masculino
10536.0,No corresponde
10537.0,No corresponde
22761.0,Masculino
10538.0,No corresponde
10539.0,No corresponde
22762.0,Masculino
10540.0,No corresponde
10541.0,No corresponde
22763.0,Masculino
10542.0,No corresponde
22764.0,Masculino
10543.0,No corresponde
22765.0,Masculino
10544.0,No corresponde
22766.0,Masculino
10545.0,No corresponde
22767.0,Masculino
10546.0,No corresponde
22768.0,Masculino
10547.0,No corresponde
22769.0,Masculino
10548.0,No corresponde
22770.0,Masculino
10549.0,No corresponde
22771.0,Masculino
10550.0,No corresponde
22772.0,Masculino
10551.0,No corresponde
22773.0,Femenino
10552.0,No corresponde
10553.0,No corresponde
22774.0,Masculino
10554.0,No corresponde
22775.0,Masculino
10555.0,No corresponde
10556.0,No corresponde
22776.0,Masculino
10557.0,No corresponde
22777.0,Masculino
10558.0,No corresponde
22778.0,Masculino
10559.0,No corresponde
22779.0,Masculino
10560.0,No corresponde
22780.0,Masculino
10561.0,No corresponde
22781.0,Masculino
10562.0,No corresponde
22782.0,Masculino
10563.0,No corresponde
22783.0,Femenino
10564.0,No corresponde
22784.0,Masculino
10565.0,No corresponde
22785.0,Femenino
10566.0,No corresponde
22786.0,Masculino
11316.0,No corresponde
11857.0,No corresponde
22787.0,Masculino
11221.0,No corresponde
11232.0,No corresponde
22788.0,Masculino
10567.0,No corresponde
22789.0,Femenino
10568.0,No corresponde
22790.0,Masculino
10569.0,No corresponde
22791.0,Masculino
10570.0,No corresponde
10571.0,No corresponde
22792.0,Femenino
10572.0,No corresponde
22793.0,Masculino
10573.0,No corresponde
22794.0,Femenino
10574.0,No corresponde
22795.0,Masculino
10575.0,No corresponde
22796.0,Masculino
10576.0,No corresponde
22797.0,Masculino
10577.0,No corresponde
10578.0,No corresponde
22798.0,Masculino
10579.0,No corresponde
22800.0,Femenino
10580.0,No corresponde
22801.0,Femenino
10581.0,No corresponde
22802.0,Masculino
10582.0,No corresponde
22803.0,Femenino
10583.0,No corresponde
22804.0,Masculino
11214.0,No corresponde
23304.0,Femenino
11404.0,No corresponde
22807.0,Masculino
11405.0,No corresponde
22808.0,Femenino
22809.0,Femenino
22810.0,Masculino
10584.0,No corresponde
10585.0,No corresponde
22811.0,Masculino
10586.0,No corresponde
10587.0,No corresponde
10588.0,No corresponde
10589.0,No corresponde
22812.0,Masculino
10590.0,No corresponde
22813.0,Masculino
10591.0,No corresponde
10592.0,No corresponde
22814.0,Masculino
11406.0,No corresponde
22815.0,Masculino
10593.0,No corresponde
22816.0,Masculino
10594.0,No corresponde
10595.0,No corresponde
22817.0,Masculino
10596.0,No corresponde
22818.0,Masculino
10597.0,No corresponde
10598.0,No corresponde
10599.0,No corresponde
10600.0,No corresponde
10601.0,No corresponde
22819.0,Masculino
10602.0,No corresponde
22820.0,Masculino
10603.0,No corresponde
22821.0,Masculino
10604.0,No corresponde
22822.0,Masculino
10605.0,No corresponde
22823.0,Femenino
11407.0,No corresponde
22824.0,Masculino
10606.0,No corresponde
10607.0,No corresponde
22825.0,Masculino
10608.0,No corresponde
10609.0,No corresponde
11408.0,No corresponde
22826.0,Masculino
10610.0,No corresponde
22827.0,Femenino
10611.0,No corresponde
22828.0,Masculino
10612.0,No corresponde
10613.0,No corresponde
10614.0,No corresponde
22829.0,Masculino
10615.0,No corresponde
10616.0,No corresponde
22830.0,Masculino
10617.0,No corresponde
10618.0,No corresponde
23307.0,Masculino
10619.0,No corresponde
22831.0,Masculino
10620.0,No corresponde
22832.0,Masculino
11409.0,No corresponde
22833.0,Masculino
10621.0,No corresponde
10622.0,No corresponde
22834.0,Masculino
11410.0,No corresponde
22835.0,Masculino
10623.0,No corresponde
22836.0,Masculino
11411.0,No corresponde
22837.0,Masculino
10624.0,No corresponde
22838.0,Masculino
10625.0,No corresponde
11412.0,No corresponde
22839.0,Masculino
11413.0,No corresponde
11414.0,No corresponde
11415.0,No corresponde
22840.0,Masculino
22841.0,Masculino
22842.0,Masculino
10626.0,No corresponde
11416.0,No corresponde
22843.0,Masculino
11417.0,No corresponde
22844.0,Masculino
10627.0,No corresponde
10628.0,No corresponde
22845.0,Masculino
10629.0,No corresponde
22846.0,Masculino
10630.0,No corresponde
22847.0,Masculino
11418.0,No corresponde
22848.0,Masculino
10631.0,No corresponde
22849.0,Masculino
11419.0,No corresponde
22850.0,Masculino
10632.0,No corresponde
22851.0,Masculino
11420.0,No corresponde
22852.0,Masculino
10633.0,No corresponde
22853.0,Masculino
10634.0,No corresponde
22854.0,Masculino
10635.0,No corresponde
22855.0,Masculino
10636.0,No corresponde
22856.0,Masculino
10637.0,No corresponde
22857.0,Masculino
10638.0,No corresponde
22858.0,Masculino
11421.0,No corresponde
22859.0,Masculino
11422.0,No corresponde
22860.0,Masculino
11423.0,No corresponde
22861.0,Masculino
10639.0,No corresponde
10640.0,No corresponde
22862.0,Femenino
10641.0,No corresponde
10642.0,No corresponde
22863.0,Masculino
10643.0,No corresponde
10644.0,No corresponde
22864.0,Masculino
10645.0,No corresponde
10646.0,No corresponde
22865.0,Masculino
10647.0,No corresponde
10648.0,No corresponde
22866.0,Masculino
10649.0,No corresponde
22867.0,Masculino
10650.0,No corresponde
22868.0,Masculino
11424.0,No corresponde
22869.0,Masculino
10651.0,No corresponde
22870.0,Masculino
10652.0,No corresponde
22871.0,Masculino
10653.0,No corresponde
10654.0,No corresponde
22872.0,Masculino
10655.0,No corresponde
10656.0,No corresponde
10657.0,No corresponde
22873.0,Masculino
10658.0,No corresponde
22874.0,Masculino
10659.0,No corresponde
22875.0,Masculino
10660.0,No corresponde
22876.0,Femenino
10661.0,No corresponde
22877.0,Masculino
10662.0,No corresponde
22878.0,Femenino
10663.0,No corresponde
10664.0,No corresponde
22879.0,Masculino
10665.0,No corresponde
22880.0,Masculino
10666.0,No corresponde
10667.0,No corresponde
22881.0,Masculino
11425.0,No corresponde
22882.0,Masculino
10668.0,No corresponde
10669.0,No corresponde
22883.0,Masculino
10670.0,No corresponde
10671.0,No corresponde
22884.0,Masculino
11426.0,No corresponde
22885.0,Masculino
10672.0,No corresponde
10673.0,No corresponde
10674.0,No corresponde
22886.0,Masculino
10675.0,No corresponde
10676.0,No corresponde
22887.0,Masculino
10677.0,No corresponde
10678.0,No corresponde
10679.0,No corresponde
10680.0,No corresponde
10681.0,No corresponde
10682.0,No corresponde
10683.0,No corresponde
10684.0,No corresponde
10685.0,No corresponde
10686.0,No corresponde
10687.0,No corresponde
22888.0,Masculino
11427.0,No corresponde
22889.0,Masculino
10688.0,No corresponde
22890.0,Masculino
11428.0,No corresponde
11429.0,No corresponde
22891.0,Masculino
10689.0,No corresponde
10690.0,No corresponde
22892.0,Masculino
10691.0,No corresponde
22893.0,Masculino
10692.0,No corresponde
10693.0,No corresponde
22894.0,Masculino
10694.0,No corresponde
10695.0,No corresponde
22895.0,Masculino
10696.0,No corresponde
22896.0,Femenino
10697.0,No corresponde
22897.0,Masculino
10698.0,No corresponde
10699.0,No corresponde
22898.0,Masculino
10700.0,No corresponde
22899.0,Masculino
10701.0,No corresponde
22900.0,Femenino
10702.0,No corresponde
22901.0,Masculino
10703.0,No corresponde
22902.0,Masculino
10704.0,No corresponde
22903.0,Femenino
10705.0,No corresponde
22904.0,Masculino
10706.0,No corresponde
22905.0,Femenino
10707.0,No corresponde
22906.0,Masculino
10708.0,No corresponde
11347.0,No corresponde
22907.0,Femenino
10709.0,No corresponde
22908.0,Femenino
10710.0,No corresponde
10711.0,No corresponde
22909.0,Femenino
10712.0,No corresponde
22910.0,Masculino
10713.0,No corresponde
22911.0,Masculino
10714.0,No corresponde
22912.0,Masculino
10715.0,No corresponde
22913.0,Masculino
22914.0,Masculino
10716.0,No corresponde
22915.0,Femenino
10717.0,No corresponde
22916.0,Femenino
10718.0,No corresponde
10719.0,No corresponde
10720.0,No corresponde
22917.0,Masculino
10721.0,No corresponde
22918.0,Femenino
10722.0,No corresponde
22919.0,Masculino
10723.0,No corresponde
22920.0,Masculino
10724.0,No corresponde
10725.0,No corresponde
22921.0,Masculino
10726.0,No corresponde
22922.0,Masculino
10727.0,No corresponde
22923.0,Masculino
10728.0,No corresponde
22924.0,Femenino
10729.0,No corresponde
22925.0,Masculino
10730.0,No corresponde
22926.0,Masculino
10731.0,No corresponde
10732.0,No corresponde
10733.0,No corresponde
10734.0,No corresponde
22927.0,Masculino
10735.0,No corresponde
22928.0,Masculino
10736.0,No corresponde
22929.0,Masculino
10737.0,No corresponde
22930.0,Masculino
10738.0,No corresponde
22931.0,Masculino
10739.0,No corresponde
22932.0,Masculino
10740.0,No corresponde
22933.0,Masculino
10741.0,No corresponde
22934.0,Masculino
10742.0,No corresponde
22935.0,Masculino
10743.0,No corresponde
22936.0,Masculino
10744.0,No corresponde
22937.0,Masculino
10745.0,No corresponde
22938.0,Masculino
10746.0,No corresponde
22939.0,Masculino
10747.0,No corresponde
22940.0,Femenino
10748.0,No corresponde
10749.0,No corresponde
22941.0,Masculino
10750.0,No corresponde
22942.0,Masculino
10751.0,No corresponde
10752.0,No corresponde
10753.0,No corresponde
22943.0,Masculino
10754.0,No corresponde
22944.0,Masculino
10755.0,No corresponde
22945.0,Masculino
10756.0,No corresponde
22946.0,Masculino
10757.0,No corresponde
22947.0,Masculino
10758.0,No corresponde
22948.0,Masculino
10759.0,No corresponde
22949.0,Masculino
10760.0,No corresponde
22950.0,Masculino
10761.0,No corresponde
10762.0,No corresponde
10763.0,No corresponde
10764.0,No corresponde
10765.0,No corresponde
22951.0,Masculino
10766.0,No corresponde
22952.0,Masculino
10767.0,No corresponde
23295.0,Masculino
10768.0,No corresponde
10769.0,No corresponde
22953.0,Femenino
22954.0,Masculino
10770.0,No corresponde
22955.0,Masculino
10771.0,No corresponde
22956.0,Masculino
10772.0,No corresponde
10773.0,No corresponde
10774.0,No corresponde
22957.0,Masculino
10775.0,No corresponde
22958.0,Masculino
10776.0,No corresponde
