tipo_persona_id,tipo_lugar,sexo_victima
14150.0,Vía pública,
611.0,Vía pública,
14151.0,Vía pública,
612.0,Domicilio particular,
14152.0,Domicilio particular,
613.0,Vía pública,
14153.0,Vía pública,
614.0,Vía pública,
14154.0,Vía pública,
615.0,Vía pública,
14155.0,Vía pública,
616.0,Domicilio particular,
14156.0,Domicilio particular,
617.0,Sin determinar,
14157.0,Sin determinar,
618.0,Domicilio particular,
14158.0,Domicilio particular,
619.0,Domicilio particular,
14159.0,Domicilio particular,
620.0,Vía pública,
14160.0,Vía pública,
621.0,Vía pública,
14161.0,Vía pública,
622.0,Comercio,
14162.0,Comercio,
623.0,Vía pública,
14163.0,Vía pública,
624.0,Domicilio particular,
14164.0,Domicilio particular,
625.0,Otro lugar,
626.0,Otro lugar,
14165.0,Otro lugar,
627.0,Sin determinar,
628.0,Sin determinar,
14166.0,Sin determinar,
629.0,Carcel o comisaría,
14167.0,Carcel o comisaría,
630.0,Vía pública,
14168.0,Vía pública,
631.0,Vía pública,
14169.0,Vía pública,
632.0,Vía pública,
14170.0,Vía pública,
633.0,Vía pública,
634.0,Vía pública,
14171.0,Vía pública,
635.0,Vía pública,
636.0,Vía pública,
637.0,Vía pública,
14172.0,Vía pública,
638.0,Domicilio particular,
639.0,Domicilio particular,
14173.0,Domicilio particular,
640.0,Domicilio particular,
14174.0,Domicilio particular,
641.0,Vía pública,
14175.0,Vía pública,
642.0,Vía pública,
14176.0,Vía pública,
643.0,Vía pública,
14177.0,Vía pública,
644.0,Vía pública,
14178.0,Vía pública,
645.0,Domicilio particular,
14179.0,Domicilio particular,
646.0,Vía pública,
14180.0,Vía pública,
647.0,Vía pública,
14181.0,Vía pública,
648.0,Vía pública,
649.0,Vía pública,
14182.0,Vía pública,
650.0,Vía pública,
14183.0,Vía pública,
651.0,Vía pública,
14184.0,Vía pública,
652.0,Domicilio particular,
14185.0,Domicilio particular,
13583.0,Domicilio particular,
14186.0,Domicilio particular,
13584.0,Vía pública,
25144.0,Vía pública,
653.0,Domicilio particular,
14187.0,Domicilio particular,
654.0,Vía pública,
23452.0,Vía pública,
655.0,Vía pública,
656.0,Vía pública,
14188.0,Vía pública,
657.0,Vía pública,
14189.0,Vía pública,
658.0,Vía pública,
14190.0,Vía pública,
14191.0,Vía pública,
659.0,Vía pública,
14192.0,Vía pública,
660.0,Vía pública,
661.0,Vía pública,
14193.0,Vía pública,
662.0,Domicilio particular,
14194.0,Domicilio particular,
14195.0,Domicilio particular,
14196.0,Domicilio particular,
14197.0,Domicilio particular,
23453.0,Domicilio particular,
663.0,Vía pública,
14198.0,Vía pública,
664.0,Vía pública,
14199.0,Vía pública,
665.0,Vía pública,
14200.0,Vía pública,
666.0,Vía pública,
14201.0,Vía pública,
667.0,Vía pública,
14202.0,Vía pública,
668.0,Vía pública,
14203.0,Vía pública,
669.0,Vía pública,
14204.0,Vía pública,
670.0,Vía pública,
14205.0,Vía pública,
671.0,Vía pública,
14206.0,Vía pública,
672.0,Vía pública,
14207.0,Vía pública,
673.0,Vía pública,
14208.0,Vía pública,
674.0,Vía pública,
14209.0,Vía pública,
675.0,Domicilio particular,
14210.0,Domicilio particular,
676.0,Interior de rodados,
14211.0,Interior de rodados,
677.0,Vía pública,
14212.0,Vía pública,
678.0,Vía pública,
14213.0,Vía pública,
679.0,Domicilio particular,
14214.0,Domicilio particular,
14215.0,Domicilio particular,
680.0,Domicilio particular,
14216.0,Domicilio particular,
681.0,Vía pública,
14217.0,Vía pública,
682.0,Vía pública,
14218.0,Vía pública,
683.0,Domicilio particular,
14219.0,Domicilio particular,
684.0,Otro lugar,
14220.0,Otro lugar,
685.0,Vía pública,
14221.0,Vía pública,
686.0,Vía pública,
14222.0,Vía pública,
14223.0,Vía pública,
687.0,Vía pública,
688.0,Vía pública,
14224.0,Vía pública,
689.0,Domicilio particular,
690.0,Domicilio particular,
691.0,Domicilio particular,
692.0,Domicilio particular,
14225.0,Domicilio particular,
693.0,Vía pública,
14226.0,Vía pública,
694.0,Domicilio particular,
695.0,Domicilio particular,
14227.0,Domicilio particular,
698.0,Interior de rodados,
14229.0,Interior de rodados,
699.0,Vía pública,
14230.0,Vía pública,
700.0,Domicilio particular,
14231.0,Domicilio particular,
701.0,Vía pública,
702.0,Vía pública,
14232.0,Vía pública,
703.0,Domicilio particular,
14233.0,Domicilio particular,
704.0,Domicilio particular,
14234.0,Domicilio particular,
705.0,Otro lugar,
706.0,Otro lugar,
14235.0,Otro lugar,
707.0,Vía pública,
14236.0,Vía pública,
708.0,Domicilio particular,
14237.0,Domicilio particular,
709.0,Vía pública,
14238.0,Vía pública,
710.0,Vía pública,
711.0,Vía pública,
14239.0,Vía pública,
14240.0,Vía pública,
712.0,Vía pública,
14241.0,Vía pública,
713.0,Vía pública,
714.0,Vía pública,
14242.0,Vía pública,
14243.0,Vía pública,
715.0,Vía pública,
14244.0,Vía pública,
716.0,Vía pública,
14245.0,Vía pública,
717.0,Vía pública,
14246.0,Vía pública,
718.0,Domicilio particular,
14247.0,Domicilio particular,
719.0,Vía pública,
14248.0,Vía pública,
720.0,Vía pública,
14249.0,Vía pública,
721.0,Vía pública,
14250.0,Vía pública,
722.0,Vía pública,
14251.0,Vía pública,
723.0,Vía pública,
724.0,Vía pública,
14252.0,Vía pública,
725.0,Vía pública,
14253.0,Vía pública,
726.0,Vía pública,
14254.0,Vía pública,
727.0,Vía pública,
728.0,Vía pública,
14255.0,Vía pública,
14256.0,Vía pública,
729.0,Vía pública,
14257.0,Vía pública,
730.0,Domicilio particular,
14258.0,Domicilio particular,
731.0,Vía pública,
14259.0,Vía pública,
732.0,Vía pública,
14260.0,Vía pública,
733.0,Vía pública,
14261.0,Vía pública,
734.0,Vía pública,
14262.0,Vía pública,
735.0,Vía pública,
14263.0,Vía pública,
736.0,Vía pública,
14264.0,Vía pública,
737.0,Vía pública,
738.0,Vía pública,
14265.0,Vía pública,
739.0,Vía pública,
14266.0,Vía pública,
740.0,Vía pública,
14267.0,Vía pública,
741.0,Vía pública,
742.0,Vía pública,
14268.0,Vía pública,
743.0,Vía pública,
744.0,Vía pública,
745.0,Vía pública,
746.0,Vía pública,
14269.0,Vía pública,
747.0,Vía pública,
748.0,Vía pública,
14270.0,Vía pública,
749.0,Domicilio particular,
14271.0,Domicilio particular,
750.0,Vía pública,
14272.0,Vía pública,
751.0,Vía pública,
14273.0,Vía pública,
752.0,Domicilio particular,
14274.0,Domicilio particular,
753.0,Domicilio particular,
14275.0,Domicilio particular,
754.0,Vía pública,
755.0,Vía pública,
756.0,Vía pública,
14276.0,Vía pública,
757.0,Domicilio particular,
14277.0,Domicilio particular,
758.0,Vía pública,
14278.0,Vía pública,
759.0,Comercio,
14279.0,Comercio,
760.0,Vía pública,
761.0,Vía pública,
14280.0,Vía pública,
762.0,Vía pública,
14281.0,Vía pública,
763.0,Vía pública,
14282.0,Vía pública,
764.0,Vía pública,
14283.0,Vía pública,
765.0,Vía pública,
14284.0,Vía pública,
766.0,Vía pública,
14285.0,Vía pública,
767.0,Domicilio particular,
14286.0,Domicilio particular,
11388.0,Domicilio particular,
23472.0,Domicilio particular,
768.0,Vía pública,
769.0,Vía pública,
14287.0,Vía pública,
770.0,Domicilio particular,
14288.0,Domicilio particular,
771.0,Vía pública,
772.0,Vía pública,
14289.0,Vía pública,
773.0,Vía pública,
774.0,Vía pública,
775.0,Vía pública,
14290.0,Vía pública,
776.0,Vía pública,
777.0,Vía pública,
778.0,Vía pública,
14291.0,Vía pública,
14292.0,Vía pública,
779.0,Vía pública,
14293.0,Vía pública,
780.0,Carcel o comisaría,
14294.0,Carcel o comisaría,
781.0,Domicilio particular,
15059.0,Domicilio particular,
782.0,Vía pública,
14295.0,Vía pública,
783.0,Vía pública,
14296.0,Vía pública,
784.0,Carcel o comisaría,
14297.0,Carcel o comisaría,
785.0,Vía pública,
14298.0,Vía pública,
786.0,Otro lugar,
14299.0,Otro lugar,
787.0,Domicilio particular,
14300.0,Domicilio particular,
788.0,Vía pública,
789.0,Vía pública,
790.0,Vía pública,
14301.0,Vía pública,
791.0,Vía pública,
14302.0,Vía pública,
792.0,Vía pública,
14303.0,Vía pública,
793.0,Vía pública,
14304.0,Vía pública,
794.0,Vía pública,
795.0,Vía pública,
14305.0,Vía pública,
796.0,Vía pública,
14306.0,Vía pública,
797.0,Domicilio particular,
14307.0,Domicilio particular,
798.0,Vía pública,
14308.0,Vía pública,
799.0,Vía pública,
14309.0,Vía pública,
800.0,Vía pública,
14310.0,Vía pública,
801.0,Vía pública,
14311.0,Vía pública,
802.0,Vía pública,
14312.0,Vía pública,
803.0,Vía pública,
14313.0,Vía pública,
804.0,Domicilio particular,
14314.0,Domicilio particular,
805.0,Vía pública,
14315.0,Vía pública,
806.0,Vía pública,
14316.0,Vía pública,
807.0,Vía pública,
14317.0,Vía pública,
808.0,Vía pública,
809.0,Vía pública,
14318.0,Vía pública,
810.0,Vía pública,
811.0,Vía pública,
812.0,Vía pública,
813.0,Vía pública,
14319.0,Vía pública,
814.0,Otro lugar,
815.0,Otro lugar,
816.0,Otro lugar,
14320.0,Otro lugar,
817.0,Domicilio particular,
14321.0,Domicilio particular,
818.0,Vía pública,
14322.0,Vía pública,
819.0,Vía pública,
14323.0,Vía pública,
820.0,Vía pública,
14324.0,Vía pública,
821.0,Vía pública,
14325.0,Vía pública,
822.0,Vía pública,
823.0,Vía pública,
14326.0,Vía pública,
824.0,Vía pública,
825.0,Vía pública,
14327.0,Vía pública,
826.0,Vía pública,
14328.0,Vía pública,
827.0,Vía pública,
14329.0,Vía pública,
828.0,Vía pública,
14330.0,Vía pública,
829.0,Vía pública,
14331.0,Vía pública,
830.0,Vía pública,
14332.0,Vía pública,
831.0,Vía pública,
14333.0,Vía pública,
832.0,Vía pública,
14334.0,Vía pública,
833.0,Vía pública,
834.0,Vía pública,
835.0,Vía pública,
14335.0,Vía pública,
836.0,Domicilio particular,
14336.0,Domicilio particular,
837.0,Comercio,
14337.0,Comercio,
838.0,Domicilio particular,
14338.0,Domicilio particular,
839.0,Domicilio particular,
840.0,Domicilio particular,
14339.0,Domicilio particular,
841.0,Vía pública,
14340.0,Vía pública,
842.0,Vía pública,
14341.0,Vía pública,
843.0,Vía pública,
14342.0,Vía pública,
844.0,Vía pública,
845.0,Vía pública,
14343.0,Vía pública,
846.0,Domicilio particular,
14344.0,Domicilio particular,
847.0,Domicilio particular,
14345.0,Domicilio particular,
848.0,Domicilio particular,
14346.0,Domicilio particular,
849.0,Vía pública,
14347.0,Vía pública,
850.0,Domicilio particular,
14348.0,Domicilio particular,
851.0,Domicilio particular,
14349.0,Domicilio particular,
852.0,Domicilio particular,
14350.0,Domicilio particular,
853.0,Vía pública,
854.0,Vía pública,
14351.0,Vía pública,
14352.0,Vía pública,
855.0,Vía pública,
14353.0,Vía pública,
856.0,Vía pública,
14354.0,Vía pública,
857.0,Domicilio particular,
14355.0,Domicilio particular,
858.0,Vía pública,
14356.0,Vía pública,
859.0,Domicilio particular,
860.0,Domicilio particular,
14357.0,Domicilio particular,
14358.0,Domicilio particular,
861.0,Vía pública,
14359.0,Vía pública,
862.0,Vía pública,
14360.0,Vía pública,
863.0,Domicilio particular,
14361.0,Domicilio particular,
864.0,Vía pública,
14362.0,Vía pública,
865.0,Vía pública,
14363.0,Vía pública,
866.0,Vía pública,
14364.0,Vía pública,
14365.0,Vía pública,
867.0,Vía pública,
14366.0,Vía pública,
868.0,Vía pública,
14367.0,Vía pública,
869.0,Domicilio particular,
14368.0,Domicilio particular,
870.0,Vía pública,
871.0,Vía pública,
14369.0,Vía pública,
872.0,Vía pública,
14370.0,Vía pública,
873.0,Domicilio particular,
14371.0,Domicilio particular,
874.0,Vía pública,
14372.0,Vía pública,
875.0,Vía pública,
14373.0,Vía pública,
876.0,Vía pública,
14374.0,Vía pública,
877.0,Domicilio particular,
14375.0,Domicilio particular,
878.0,Domicilio particular,
14376.0,Domicilio particular,
879.0,Vía pública,
14377.0,Vía pública,
880.0,Domicilio particular,
14378.0,Domicilio particular,
881.0,Vía pública,
14379.0,Vía pública,
882.0,Domicilio particular,
14380.0,Domicilio particular,
883.0,Vía pública,
14381.0,Vía pública,
884.0,Vía pública,
14382.0,Vía pública,
885.0,Domicilio particular,
14383.0,Domicilio particular,
886.0,Domicilio particular,
14384.0,Domicilio particular,
887.0,Domicilio particular,
888.0,Domicilio particular,
889.0,Domicilio particular,
890.0,Domicilio particular,
891.0,Domicilio particular,
892.0,Domicilio particular,
893.0,Domicilio particular,
14385.0,Domicilio particular,
894.0,Domicilio particular,
14386.0,Domicilio particular,
895.0,Vía pública,
14387.0,Vía pública,
896.0,Domicilio particular,
14388.0,Domicilio particular,
897.0,Comercio,
14389.0,Comercio,
898.0,Vía pública,
899.0,Vía pública,
14390.0,Vía pública,
900.0,Vía pública,
14391.0,Vía pública,
901.0,Vía pública,
14392.0,Vía pública,
902.0,Vía pública,
14393.0,Vía pública,
903.0,Vía pública,
14394.0,Vía pública,
904.0,Domicilio particular,
14395.0,Domicilio particular,
905.0,Vía pública,
14396.0,Vía pública,
906.0,Vía pública,
14397.0,Vía pública,
907.0,Vía pública,
14398.0,Vía pública,
908.0,Vía pública,
14399.0,Vía pública,
909.0,Vía pública,
14400.0,Vía pública,
910.0,Domicilio particular,
14401.0,Domicilio particular,
911.0,Vía pública,
14402.0,Vía pública,
912.0,Vía pública,
14403.0,Vía pública,
913.0,Domicilio particular,
14404.0,Domicilio particular,
914.0,Vía pública,
14405.0,Vía pública,
2950.0,Vía pública,
14406.0,Vía pública,
915.0,Domicilio particular,
14407.0,Domicilio particular,
916.0,Domicilio particular,
14408.0,Domicilio particular,
917.0,Otro lugar,
14409.0,Otro lugar,
918.0,Domicilio particular,
14410.0,Domicilio particular,
919.0,Vía pública,
14411.0,Vía pública,
920.0,Vía pública,
14412.0,Vía pública,
922.0,Vía pública,
14413.0,Vía pública,
923.0,Domicilio particular,
14414.0,Domicilio particular,
924.0,Domicilio particular,
14415.0,Domicilio particular,
925.0,Otro lugar,
14416.0,Otro lugar,
921.0,Interior de rodados,
14417.0,Interior de rodados,
926.0,Vía pública,
14418.0,Vía pública,
927.0,Domicilio particular,
14419.0,Domicilio particular,
928.0,Vía pública,
929.0,Vía pública,
14420.0,Vía pública,
930.0,Vía pública,
14421.0,Vía pública,
931.0,Vía pública,
932.0,Vía pública,
14422.0,Vía pública,
933.0,Domicilio particular,
14423.0,Domicilio particular,
934.0,Vía pública,
14424.0,Vía pública,
935.0,Vía pública,
14425.0,Vía pública,
936.0,Vía pública,
14426.0,Vía pública,
14439.0,Vía pública,
937.0,Vía pública,
14427.0,Vía pública,
938.0,Domicilio particular,
14428.0,Domicilio particular,
939.0,Vía pública,
940.0,Vía pública,
941.0,Vía pública,
14429.0,Vía pública,
942.0,Domicilio particular,
943.0,Domicilio particular,
14430.0,Domicilio particular,
944.0,Domicilio particular,
14431.0,Domicilio particular,
945.0,Vía pública,
14432.0,Vía pública,
946.0,Vía pública,
947.0,Vía pública,
14433.0,Vía pública,
948.0,Vía pública,
949.0,Vía pública,
950.0,Vía pública,
14434.0,Vía pública,
951.0,Vía pública,
14435.0,Vía pública,
952.0,Domicilio particular,
14436.0,Domicilio particular,
953.0,Vía pública,
14437.0,Vía pública,
954.0,Domicilio particular,
14438.0,Domicilio particular,
955.0,Domicilio particular,
14440.0,Domicilio particular,
956.0,Domicilio particular,
14441.0,Domicilio particular,
957.0,Domicilio particular,
14442.0,Domicilio particular,
958.0,Vía pública,
14443.0,Vía pública,
959.0,Domicilio particular,
14444.0,Domicilio particular,
960.0,Vía pública,
14445.0,Vía pública,
961.0,Domicilio particular,
14446.0,Domicilio particular,
962.0,Domicilio particular,
14447.0,Domicilio particular,
963.0,Vía pública,
14448.0,Vía pública,
964.0,Domicilio particular,
14449.0,Domicilio particular,
965.0,Domicilio particular,
14450.0,Domicilio particular,
966.0,Domicilio particular,
14451.0,Domicilio particular,
967.0,Domicilio particular,
14452.0,Domicilio particular,
968.0,Vía pública,
14453.0,Vía pública,
969.0,Vía pública,
14454.0,Vía pública,
970.0,Vía pública,
971.0,Vía pública,
972.0,Vía pública,
973.0,Vía pública,
14455.0,Vía pública,
14456.0,Vía pública,
974.0,Vía pública,
14457.0,Vía pública,
975.0,Vía pública,
14458.0,Vía pública,
976.0,Domicilio particular,
14459.0,Domicilio particular,
977.0,Domicilio particular,
14460.0,Domicilio particular,
978.0,Vía pública,
979.0,Vía pública,
14461.0,Vía pública,
980.0,Vía pública,
14462.0,Vía pública,
981.0,Vía pública,
14463.0,Vía pública,
982.0,Vía pública,
14464.0,Vía pública,
983.0,Vía pública,
14465.0,Vía pública,
984.0,Domicilio particular,
14466.0,Domicilio particular,
985.0,Domicilio particular,
14467.0,Domicilio particular,
986.0,Vía pública,
14468.0,Vía pública,
987.0,Vía pública,
14469.0,Vía pública,
988.0,Vía pública,
14470.0,Vía pública,
989.0,Domicilio particular,
14471.0,Domicilio particular,
14472.0,Domicilio particular,
14473.0,Domicilio particular,
990.0,Vía pública,
991.0,Vía pública,
14474.0,Vía pública,
992.0,Vía pública,
14475.0,Vía pública,
993.0,Vía pública,
14476.0,Vía pública,
994.0,Vía pública,
14477.0,Vía pública,
14478.0,Vía pública,
995.0,Domicilio particular,
14479.0,Domicilio particular,
996.0,Domicilio particular,
14480.0,Domicilio particular,
997.0,Vía pública,
14481.0,Vía pública,
998.0,Domicilio particular,
14482.0,Domicilio particular,
999.0,Vía pública,
14483.0,Vía pública,
1000.0,Domicilio particular,
1001.0,Domicilio particular,
14484.0,Domicilio particular,
1002.0,Domicilio particular,
14485.0,Domicilio particular,
1003.0,Vía pública,
14486.0,Vía pública,
1004.0,Domicilio particular,
14487.0,Domicilio particular,
1005.0,Domicilio particular,
14488.0,Domicilio particular,
