fecha_hecho,tipo_persona_id,localidad
835.0,697.0,Esperanza 
835.0,14228.0,Esperanza 
1672.0,416.0,Posadas (Municipio de Posadas)
1672.0,417.0,Posadas (Municipio de Posadas)
1672.0,418.0,Posadas (Municipio de Posadas)
1672.0,419.0,Posadas (Municipio de Posadas)
1672.0,14000.0,Posadas (Municipio de Posadas)
1697.0,420.0,Corcovado
1697.0,14001.0,Corcovado
781.0,421.0,Puerto Madryn
781.0,422.0,Puerto Madryn
781.0,14002.0,Puerto Madryn
1061.0,423.0,San José
1061.0,14003.0,San José
0.0,424.0,Libertad 
0.0,14004.0,Libertad 
199.0,425.0,Libertad 
199.0,14005.0,Libertad 
278.0,426.0,Eldorado
278.0,14006.0,Eldorado
1602.0,427.0,Puerto Piray
1602.0,14007.0,Puerto Piray
567.0,428.0,Eldorado
567.0,14008.0,Eldorado
801.0,429.0,María Magdalena
801.0,14009.0,María Magdalena
1333.0,437.0,Puerto Iguazú
1333.0,14013.0,Puerto Iguazú
517.0,430.0,Leandro N. Alem
517.0,431.0,Leandro N. Alem
517.0,432.0,Leandro N. Alem
517.0,433.0,Leandro N. Alem
517.0,14010.0,Leandro N. Alem
114.0,434.0,Apóstoles
114.0,435.0,Apóstoles
114.0,14011.0,Apóstoles
1358.0,436.0,Posadas (Municipio de Posadas)
1358.0,14012.0,Posadas (Municipio de Posadas)
0.0,438.0,Posadas (Municipio de Posadas)
0.0,14014.0,Posadas (Municipio de Posadas)
716.0,439.0,Eldorado
716.0,14015.0,Eldorado
258.0,440.0,Colonia Aurora
258.0,14016.0,Colonia Aurora
1662.0,441.0,25 de Mayo
1662.0,14017.0,25 de Mayo
1737.0,442.0,Salto Encantado
1737.0,443.0,Salto Encantado
1737.0,444.0,Salto Encantado
1737.0,445.0,Salto Encantado
1737.0,14018.0,Salto Encantado
288.0,446.0,Aristóbulo del Valle
288.0,14019.0,Aristóbulo del Valle
447.0,447.0,Jardín América
447.0,14020.0,Jardín América
998.0,448.0,Garupá
998.0,14021.0,Garupá
641.0,449.0,Posadas (Municipio de Posadas)
641.0,14022.0,Posadas (Municipio de Posadas)
219.0,450.0,Posadas (Municipio de Posadas)
219.0,14023.0,Posadas (Municipio de Posadas)
1577.0,451.0,Santa Fe
1577.0,14024.0,Santa Fe
1755.0,452.0,Santa Fe
1755.0,14025.0,Santa Fe
124.0,453.0,Santa Fe
124.0,14026.0,Santa Fe
542.0,454.0,Santa Fe
542.0,14027.0,Santa Fe
721.0,455.0,Santa Fe
721.0,14028.0,Santa Fe
542.0,456.0,Santa Fe
542.0,14029.0,Santa Fe
1308.0,457.0,Rosario
1308.0,14030.0,Rosario
1577.0,458.0,Rosario
1577.0,14031.0,Rosario
1637.0,459.0,Arroyo Seco 
1637.0,14032.0,Arroyo Seco 
1697.0,460.0,Rosario
1697.0,14033.0,Rosario
184.0,461.0,Villa Gobernador Gálvez
184.0,14034.0,Villa Gobernador Gálvez
721.0,462.0,Rosario
721.0,14035.0,Rosario
899.0,463.0,Rosario
899.0,14036.0,Rosario
959.0,464.0,Rosario
959.0,14037.0,Rosario
959.0,14038.0,Rosario
1135.0,465.0,Pérez
1135.0,14039.0,Pérez
1195.0,466.0,Piñero (Est. Erasto)
1195.0,14040.0,Piñero (Est. Erasto)
721.0,467.0,Las Parejas
721.0,14041.0,Las Parejas
243.0,468.0,Coronda
243.0,469.0,Coronda
243.0,14042.0,Coronda
363.0,470.0,Las Parejas
363.0,471.0,Las Parejas
363.0,14043.0,Las Parejas
879.0,472.0,Colonia Polana
879.0,14044.0,Colonia Polana
666.0,473.0,Almirante Brown 
666.0,474.0,Almirante Brown 
666.0,14045.0,Almirante Brown 
542.0,475.0,Mariano Moreno 
542.0,14048.0,Mariano Moreno 
363.0,476.0,Plaza Huincul
363.0,14049.0,Plaza Huincul
537.0,477.0,San Vicente
537.0,21126.0,San Vicente
1190.0,478.0,San Vicente
1190.0,14050.0,San Vicente
10.0,479.0,Pichanal 
10.0,14051.0,Pichanal 
1522.0,480.0,Colonia Santa Rosa
1522.0,14052.0,Colonia Santa Rosa
248.0,481.0,Salta
248.0,14053.0,Salta
428.0,482.0,Tartagal
428.0,14054.0,Tartagal
964.0,483.0,Pichanal 
964.0,14055.0,Pichanal 
1080.0,484.0,Rosario de la Frontera
1080.0,14056.0,Rosario de la Frontera
1513.0,485.0,Chimbas
1513.0,14057.0,Chimbas
1478.0,486.0,Chimbas
1478.0,14058.0,Chimbas
144.0,487.0,Chimbas
144.0,14059.0,Chimbas
1483.0,488.0,Rawson
1483.0,14060.0,Rawson
89.0,489.0,Chimbas
89.0,490.0,Chimbas
89.0,491.0,Chimbas
89.0,492.0,Chimbas
89.0,493.0,Chimbas
89.0,494.0,Chimbas
89.0,495.0,Chimbas
89.0,14061.0,Chimbas
89.0,496.0,Chimbas
89.0,14062.0,Chimbas
1547.0,497.0,Villa Aberastain - La Rinconada
1547.0,14063.0,Villa Aberastain - La Rinconada
40.0,498.0,San Juan
40.0,499.0,San Juan
40.0,500.0,San Juan
40.0,14064.0,San Juan
338.0,501.0,San Juan
338.0,14065.0,San Juan
1493.0,502.0,Rawson
1493.0,14066.0,Rawson
1493.0,503.0,Rivadavia
1493.0,14067.0,Rivadavia
1080.0,504.0,Rawson
1080.0,506.0,Rawson
1080.0,14068.0,Rawson
1755.0,505.0,San Isidro
1755.0,14069.0,San Isidro
1607.0,507.0,Santa Rosa
1607.0,14070.0,Santa Rosa
1140.0,508.0,San Fernando del Valle de Catamarca
1140.0,14071.0,San Fernando del Valle de Catamarca
1140.0,14072.0,San Fernando del Valle de Catamarca
1313.0,509.0,San Isidro
1313.0,14073.0,San Isidro
129.0,510.0,Neuquén
129.0,511.0,Neuquén
129.0,14074.0,Neuquén
248.0,512.0,Senillosa
248.0,23449.0,Senillosa
1463.0,513.0,Cutral Có
1463.0,14075.0,Cutral Có
428.0,516.0,Río Gallegos
428.0,517.0,Río Gallegos
428.0,518.0,Río Gallegos
428.0,519.0,Río Gallegos
428.0,14077.0,Río Gallegos
1463.0,520.0,Santa Fe
1463.0,14078.0,Santa Fe
1642.0,521.0,Santa Fe
1642.0,14079.0,Santa Fe
428.0,522.0,Santo Tomé
428.0,14080.0,Santo Tomé
607.0,523.0,Santa Fe
607.0,14081.0,Santa Fe
964.0,524.0,Santa Fe
964.0,14082.0,Santa Fe
1080.0,525.0,Santa Fe
1080.0,14083.0,Santa Fe
1423.0,526.0,Rosario
1423.0,14084.0,Rosario
1463.0,527.0,Alvear
1463.0,14085.0,Alvear
1582.0,528.0,Rosario
1582.0,14086.0,Rosario
1642.0,529.0,Granadero Baigorria
1642.0,14087.0,Granadero Baigorria
69.0,530.0,Villa Gobernador Gálvez
69.0,14088.0,Villa Gobernador Gálvez
129.0,531.0,Piñero (Est. Erasto)
129.0,532.0,Piñero (Est. Erasto)
129.0,533.0,Piñero (Est. Erasto)
129.0,14089.0,Piñero (Est. Erasto)
129.0,14090.0,Piñero (Est. Erasto)
129.0,14091.0,Piñero (Est. Erasto)
129.0,534.0,Rosario
129.0,14092.0,Rosario
129.0,535.0,Rosario
129.0,14093.0,Rosario
308.0,536.0,Rosario
308.0,14094.0,Rosario
547.0,537.0,Rosario
547.0,14095.0,Rosario
786.0,538.0,Rosario
786.0,14096.0,Rosario
786.0,539.0,Rosario
786.0,14097.0,Rosario
845.0,540.0,Rosario
845.0,14098.0,Rosario
964.0,541.0,Rosario
964.0,14099.0,Rosario
1199.0,542.0,Rosario
1199.0,14100.0,Rosario
487.0,543.0,Casilda
487.0,14101.0,Casilda
1522.0,544.0,San Guillermo
1522.0,14102.0,San Guillermo
15.0,545.0,Joaquín V. González
15.0,14103.0,Joaquín V. González
1707.0,546.0,Campo Quijano
1707.0,14104.0,Campo Quijano
373.0,547.0,San Ramón de la Nueva Orán (Est. Orán)
373.0,14105.0,San Ramón de la Nueva Orán (Est. Orán)
492.0,548.0,Tartagal
492.0,549.0,Tartagal
492.0,14106.0,Tartagal
492.0,550.0,Pichanal 
492.0,14107.0,Pichanal 
611.0,551.0,Tartagal
611.0,14108.0,Tartagal
1028.0,552.0,Colonia Santa Rosa
1028.0,553.0,Colonia Santa Rosa
1028.0,14109.0,Colonia Santa Rosa
1028.0,554.0,Tartagal
1028.0,14110.0,Tartagal
1085.0,555.0,Salta
1085.0,14111.0,Salta
1428.0,556.0,Colonia Santa Rosa
1428.0,14112.0,Colonia Santa Rosa
850.0,557.0,Puerto Iguazú
850.0,14113.0,Puerto Iguazú
74.0,558.0,Villa Bonita
74.0,14114.0,Villa Bonita
899.0,559.0,Campo Viera
899.0,560.0,Campo Viera
899.0,561.0,Campo Viera
899.0,562.0,Campo Viera
899.0,563.0,Campo Viera
899.0,14115.0,Campo Viera
373.0,564.0,Eldorado
373.0,14116.0,Eldorado
701.0,565.0,San Miguel de Tucumán (Est. Tucumán)
701.0,14117.0,San Miguel de Tucumán (Est. Tucumán)
701.0,566.0,San Miguel de Tucumán (Est. Tucumán)
701.0,14118.0,San Miguel de Tucumán (Est. Tucumán)
1348.0,567.0,San Miguel de Tucumán (Est. Tucumán)
1348.0,568.0,San Miguel de Tucumán (Est. Tucumán)
1348.0,569.0,San Miguel de Tucumán (Est. Tucumán)
1348.0,570.0,San Miguel de Tucumán (Est. Tucumán)
1348.0,571.0,San Miguel de Tucumán (Est. Tucumán)
1348.0,572.0,San Miguel de Tucumán (Est. Tucumán)
1348.0,573.0,San Miguel de Tucumán (Est. Tucumán)
1348.0,14119.0,San Miguel de Tucumán (Est. Tucumán)
1557.0,574.0,San Miguel de Tucumán (Est. Tucumán)
1557.0,14120.0,San Miguel de Tucumán (Est. Tucumán)
104.0,575.0,San Miguel de Tucumán (Est. Tucumán)
104.0,14121.0,San Miguel de Tucumán (Est. Tucumán)
224.0,576.0,San Miguel de Tucumán (Est. Tucumán)
224.0,14122.0,San Miguel de Tucumán (Est. Tucumán)
879.0,577.0,San Miguel de Tucumán (Est. Tucumán)
879.0,14123.0,San Miguel de Tucumán (Est. Tucumán)
879.0,578.0,San Miguel de Tucumán (Est. Tucumán)
879.0,14124.0,San Miguel de Tucumán (Est. Tucumán)
939.0,579.0,San Miguel de Tucumán (Est. Tucumán)
939.0,580.0,San Miguel de Tucumán (Est. Tucumán)
939.0,14125.0,San Miguel de Tucumán (Est. Tucumán)
998.0,581.0,San Miguel de Tucumán (Est. Tucumán)
998.0,14126.0,San Miguel de Tucumán (Est. Tucumán)
1175.0,582.0,San Miguel de Tucumán (Est. Tucumán)
1175.0,14127.0,San Miguel de Tucumán (Est. Tucumán)
229.0,583.0,Barrio San José III
229.0,14128.0,Barrio San José III
229.0,584.0,San Miguel de Tucumán (Est. Tucumán)
229.0,14129.0,San Miguel de Tucumán (Est. Tucumán)
587.0,585.0,San Miguel de Tucumán (Est. Tucumán)
587.0,14130.0,San Miguel de Tucumán (Est. Tucumán)
587.0,586.0,Yerba Buena - Marcos Paz
587.0,14131.0,Yerba Buena - Marcos Paz
587.0,587.0,San Miguel de Tucumán (Est. Tucumán)
587.0,588.0,San Miguel de Tucumán (Est. Tucumán)
587.0,589.0,San Miguel de Tucumán (Est. Tucumán)
587.0,14132.0,San Miguel de Tucumán (Est. Tucumán)
944.0,590.0,San Miguel de Tucumán (Est. Tucumán)
944.0,14133.0,San Miguel de Tucumán (Est. Tucumán)
1120.0,591.0,Ranchillos
1120.0,14134.0,Ranchillos
1180.0,592.0,San Miguel de Tucumán (Est. Tucumán)
1180.0,14135.0,San Miguel de Tucumán (Est. Tucumán)
1408.0,593.0,Banda del Río Salí
1408.0,14136.0,Banda del Río Salí
1293.0,594.0,San Miguel de Tucumán (Est. Tucumán)
1293.0,14137.0,San Miguel de Tucumán (Est. Tucumán)
1567.0,595.0,La Ramada
1567.0,14138.0,La Ramada
1687.0,596.0,Diagonal Norte - Luz y Fuerza - Los Pocitos - Villa Nueva Italia
1687.0,597.0,Diagonal Norte - Luz y Fuerza - Los Pocitos - Villa Nueva Italia
1687.0,598.0,Diagonal Norte - Luz y Fuerza - Los Pocitos - Villa Nueva Italia
1687.0,599.0,Diagonal Norte - Luz y Fuerza - Los Pocitos - Villa Nueva Italia
1687.0,14139.0,Diagonal Norte - Luz y Fuerza - Los Pocitos - Villa Nueva Italia
532.0,600.0,San Miguel de Tucumán (Est. Tucumán)
532.0,14140.0,San Miguel de Tucumán (Est. Tucumán)
1008.0,601.0,San Miguel de Tucumán (Est. Tucumán)
1008.0,14141.0,San Miguel de Tucumán (Est. Tucumán)
1298.0,602.0,San Miguel de Tucumán (Est. Tucumán)
1298.0,14142.0,San Miguel de Tucumán (Est. Tucumán)
1298.0,603.0,Alderetes
1298.0,14143.0,Alderetes
1458.0,604.0,San Miguel de Tucumán (Est. Tucumán)
1458.0,14144.0,San Miguel de Tucumán (Est. Tucumán)
1458.0,14145.0,San Miguel de Tucumán (Est. Tucumán)
1637.0,605.0,San Miguel de Tucumán (Est. Tucumán)
1637.0,606.0,San Miguel de Tucumán (Est. Tucumán)
1637.0,14146.0,San Miguel de Tucumán (Est. Tucumán)
1697.0,607.0,San Miguel de Tucumán (Est. Tucumán)
1697.0,14147.0,San Miguel de Tucumán (Est. Tucumán)
1755.0,608.0,Villa Mariano Moreno - El Colmenar 
1755.0,14148.0,Villa Mariano Moreno - El Colmenar 
1755.0,609.0,San Miguel de Tucumán (Est. Tucumán)
1755.0,14149.0,San Miguel de Tucumán (Est. Tucumán)
184.0,610.0,San Miguel de Tucumán (Est. Tucumán)
184.0,14150.0,San Miguel de Tucumán (Est. Tucumán)
243.0,611.0,San Miguel de Tucumán (Est. Tucumán)
243.0,14151.0,San Miguel de Tucumán (Est. Tucumán)
781.0,612.0,Concepción
781.0,14152.0,Concepción
781.0,613.0,Banda del Río Salí
781.0,14153.0,Banda del Río Salí
840.0,614.0,Barrio Parada 14
840.0,14154.0,Barrio Parada 14
899.0,615.0,San Miguel de Tucumán (Est. Tucumán)
899.0,14155.0,San Miguel de Tucumán (Est. Tucumán)
1018.0,616.0,Ranchillos
1018.0,14156.0,Ranchillos
1018.0,617.0,San Miguel de Tucumán (Est. Tucumán)
1018.0,14157.0,San Miguel de Tucumán (Est. Tucumán)
1252.0,618.0,San Miguel de Tucumán (Est. Tucumán)
1252.0,14158.0,San Miguel de Tucumán (Est. Tucumán)
1252.0,619.0,Lastenia
1252.0,14159.0,Lastenia
1368.0,620.0,Diagonal Norte - Luz y Fuerza - Los Pocitos - Villa Nueva Italia
1368.0,14160.0,Diagonal Norte - Luz y Fuerza - Los Pocitos - Villa Nueva Italia
1582.0,621.0,San Miguel de Tucumán (Est. Tucumán)
1582.0,14161.0,San Miguel de Tucumán (Est. Tucumán)
1642.0,622.0,Ingenio San Pablo
1642.0,14162.0,Ingenio San Pablo
69.0,623.0,Yerba Buena - Marcos Paz
69.0,14163.0,Yerba Buena - Marcos Paz
248.0,624.0,San Miguel de Tucumán (Est. Tucumán)
248.0,14164.0,San Miguel de Tucumán (Est. Tucumán)
607.0,625.0,Villa Mariano Moreno - El Colmenar 
607.0,626.0,Villa Mariano Moreno - El Colmenar 
607.0,14165.0,Villa Mariano Moreno - El Colmenar 
726.0,627.0,Lules
726.0,628.0,Lules
726.0,14166.0,Lules
845.0,629.0,San Miguel de Tucumán (Est. Tucumán)
845.0,14167.0,San Miguel de Tucumán (Est. Tucumán)
964.0,630.0,San Miguel de Tucumán (Est. Tucumán)
964.0,14168.0,San Miguel de Tucumán (Est. Tucumán)
1707.0,631.0,El Manantial
1707.0,14169.0,El Manantial
1765.0,632.0,Villa Mariano Moreno - El Colmenar 
1765.0,14170.0,Villa Mariano Moreno - El Colmenar 
194.0,633.0,Andalgalá
194.0,634.0,Andalgalá
194.0,14171.0,Andalgalá
1765.0,635.0,Graneros
1765.0,636.0,Graneros
1765.0,637.0,Graneros
1765.0,14172.0,Graneros
134.0,638.0,San Miguel de Tucumán (Est. Tucumán)
134.0,639.0,San Miguel de Tucumán (Est. Tucumán)
134.0,14173.0,San Miguel de Tucumán (Est. Tucumán)
134.0,640.0,San Miguel de Tucumán (Est. Tucumán)
134.0,14174.0,San Miguel de Tucumán (Est. Tucumán)
433.0,641.0,Villa Mariano Moreno - El Colmenar 
433.0,14175.0,Villa Mariano Moreno - El Colmenar 
731.0,642.0,El Manantial
731.0,14176.0,El Manantial
969.0,643.0,San Miguel de Tucumán (Est. Tucumán)
969.0,14177.0,San Miguel de Tucumán (Est. Tucumán)
1028.0,644.0,San Miguel de Tucumán (Est. Tucumán)
1028.0,14178.0,San Miguel de Tucumán (Est. Tucumán)
1428.0,645.0,Alderetes
1428.0,14179.0,Alderetes
1428.0,646.0,Alderetes
1428.0,14180.0,Alderetes
845.0,647.0,Alderetes
845.0,14181.0,Alderetes
189.0,648.0,Comodoro Rivadavia 
189.0,649.0,Comodoro Rivadavia 
189.0,14182.0,Comodoro Rivadavia 
1318.0,650.0,Las Heras
1318.0,14183.0,Las Heras
1378.0,651.0,Caleta Olivia
1378.0,14184.0,Caleta Olivia
1378.0,652.0,Pico Truncado
1378.0,14185.0,Pico Truncado
15.0,13583.0,Santa Fe
15.0,14186.0,Santa Fe
671.0,13584.0,Santa Fe
671.0,25144.0,Santa Fe
1647.0,653.0,Santo Tomé
1647.0,14187.0,Santo Tomé
1707.0,654.0,Santa Fe
1707.0,23452.0,Santa Fe
134.0,655.0,Santa Fe
134.0,656.0,Santa Fe
134.0,14188.0,Santa Fe
373.0,657.0,Santa Fe
373.0,14189.0,Santa Fe
433.0,658.0,Santa Fe
433.0,14190.0,Santa Fe
433.0,14191.0,Santa Fe
1028.0,659.0,Santa Fe
1028.0,14192.0,Santa Fe
1085.0,660.0,Santa Fe
1085.0,661.0,Santa Fe
1085.0,14193.0,Santa Fe
1262.0,662.0,Santa Fe
1262.0,14194.0,Santa Fe
1262.0,14195.0,Santa Fe
1262.0,14196.0,Santa Fe
1262.0,14197.0,Santa Fe
1262.0,23453.0,Santa Fe
1378.0,663.0,Santa Fe
1378.0,14198.0,Santa Fe
1318.0,664.0,Rosario
1318.0,14199.0,Rosario
1765.0,665.0,Rosario
1765.0,14200.0,Rosario
134.0,666.0,Rosario
134.0,14201.0,Rosario
134.0,667.0,Rosario
134.0,14202.0,Rosario
313.0,668.0,Rosario
313.0,14203.0,Rosario
373.0,669.0,Rosario
373.0,14204.0,Rosario
492.0,670.0,Villa Gobernador Gálvez
492.0,14205.0,Villa Gobernador Gálvez
731.0,671.0,Rosario
731.0,14206.0,Rosario
850.0,672.0,Rosario
850.0,14207.0,Rosario
1028.0,673.0,Rosario
1028.0,14208.0,Rosario
1028.0,674.0,Rosario
1028.0,14209.0,Rosario
1028.0,675.0,Villa Gobernador Gálvez
1028.0,14210.0,Villa Gobernador Gálvez
1378.0,676.0,Rosario
1378.0,14211.0,Rosario
1378.0,677.0,Rosario
1378.0,14212.0,Rosario
1428.0,678.0,Rosario
1428.0,14213.0,Rosario
1468.0,679.0,Santa Clara de Saguier
1468.0,14214.0,Santa Clara de Saguier
1468.0,14215.0,Santa Clara de Saguier
791.0,680.0,Frontera
791.0,14216.0,Frontera
1428.0,681.0,Máximo Paz (Est. Paz)
1428.0,14217.0,Máximo Paz (Est. Paz)
1028.0,682.0,Gregoria Pérez de Denis  (Est. El Nochero) 
1028.0,14218.0,Gregoria Pérez de Denis  (Est. El Nochero) 
1780.0,683.0,El Trébol
1780.0,14219.0,El Trébol
179.0,684.0,Puerto Iguazú
179.0,14220.0,Puerto Iguazú
358.0,685.0,Posadas (Municipio de Posadas)
358.0,14221.0,Posadas (Municipio de Posadas)
1433.0,686.0,Florentino Ameghino
1433.0,14222.0,Florentino Ameghino
1433.0,14223.0,Florentino Ameghino
30.0,687.0,Posadas (Municipio de Posadas)
30.0,688.0,Posadas (Municipio de Posadas)
30.0,14224.0,Posadas (Municipio de Posadas)
512.0,689.0,Candelaria
512.0,690.0,Candelaria
512.0,691.0,Candelaria
512.0,692.0,Candelaria
512.0,14225.0,Candelaria
696.0,693.0,San Pedro
696.0,14226.0,San Pedro
1428.0,694.0,Garupá
1428.0,695.0,Garupá
1428.0,14227.0,Garupá
671.0,698.0,Cutral Có
671.0,14229.0,Cutral Có
1013.0,699.0,Neuquén
1013.0,14230.0,Neuquén
791.0,700.0,Comodoro Rivadavia 
791.0,14231.0,Comodoro Rivadavia 
1028.0,701.0,Tecka
1028.0,702.0,Tecka
1028.0,14232.0,Tecka
447.0,703.0,San Miguel de Tucumán (Est. Tucumán)
447.0,14233.0,San Miguel de Tucumán (Est. Tucumán)
1722.0,704.0,Villa Mariano Moreno - El Colmenar 
1722.0,14234.0,Villa Mariano Moreno - El Colmenar 
1364.0,705.0,Bonpland
1364.0,706.0,Bonpland
1364.0,14235.0,Bonpland
1633.0,707.0,Puerto Iguazú
1633.0,14236.0,Puerto Iguazú
1419.0,708.0,Santa Rosa
1419.0,14237.0,Santa Rosa
1131.0,709.0,Rafaela
1131.0,14238.0,Rafaela
1.0,710.0,Rosario
1.0,711.0,Rosario
1.0,14239.0,Rosario
1.0,14240.0,Rosario
1.0,712.0,Villa Gobernador Gálvez
1.0,14241.0,Villa Gobernador Gálvez
1.0,713.0,Rosario
1.0,714.0,Rosario
1.0,14242.0,Rosario
1.0,14243.0,Rosario
1454.0,715.0,Rosario
1454.0,14244.0,Rosario
1633.0,716.0,Rosario
1633.0,14245.0,Rosario
180.0,717.0,Rosario
180.0,14246.0,Rosario
120.0,718.0,Rosario
120.0,14247.0,Rosario
239.0,719.0,Rosario
239.0,14248.0,Rosario
299.0,720.0,Rosario
299.0,14249.0,Rosario
359.0,721.0,Rosario
359.0,14250.0,Rosario
419.0,722.0,Villa Gobernador Gálvez
419.0,14251.0,Villa Gobernador Gálvez
777.0,723.0,Rosario
777.0,724.0,Rosario
777.0,14252.0,Rosario
955.0,725.0,Rosario
955.0,14253.0,Rosario
1131.0,726.0,Villa Gobernador Gálvez
1131.0,14254.0,Villa Gobernador Gálvez
1131.0,727.0,Rosario
1131.0,728.0,Rosario
1131.0,14255.0,Rosario
1131.0,14256.0,Rosario
717.0,729.0,Tostado
717.0,14257.0,Tostado
1131.0,730.0,Los Cardos
1131.0,14258.0,Los Cardos
120.0,731.0,Santa Fe
120.0,14259.0,Santa Fe
120.0,732.0,Santa Fe
120.0,14260.0,Santa Fe
359.0,733.0,Santa Fe
359.0,14261.0,Santa Fe
598.0,734.0,Santa Fe
598.0,14262.0,Santa Fe
777.0,735.0,Santa Fe
777.0,14263.0,Santa Fe
777.0,736.0,Monte Vera 
777.0,14264.0,Monte Vera 
836.0,737.0,Santa Fe
836.0,738.0,Santa Fe
836.0,14265.0,Santa Fe
955.0,739.0,Santa Fe
955.0,14266.0,Santa Fe
1131.0,740.0,Santa Fe
1131.0,14267.0,Santa Fe
717.0,741.0,Chimbas
717.0,742.0,Chimbas
717.0,14268.0,Chimbas
1085.0,743.0,Posadas (Municipio de Posadas)
1085.0,744.0,Posadas (Municipio de Posadas)
1085.0,745.0,Posadas (Municipio de Posadas)
1085.0,746.0,Posadas (Municipio de Posadas)
1085.0,14269.0,Posadas (Municipio de Posadas)
1542.0,747.0,San Javier
1542.0,748.0,San Javier
1542.0,14270.0,San Javier
1130.0,749.0,San Antonio
1130.0,14271.0,San Antonio
159.0,750.0,Bernardo de Irigoyen
159.0,14272.0,Bernardo de Irigoyen
457.0,751.0,San Antonio
457.0,14273.0,San Antonio
1.0,752.0,Pichanal 
1.0,14274.0,Pichanal 
1288.0,753.0,Dos Hermanas
1288.0,14275.0,Dos Hermanas
1288.0,754.0,Posadas (Municipio de Posadas)
1288.0,755.0,Posadas (Municipio de Posadas)
1288.0,756.0,Posadas (Municipio de Posadas)
1288.0,14276.0,Posadas (Municipio de Posadas)
1180.0,757.0,Dos Hermanas
1180.0,14277.0,Dos Hermanas
229.0,758.0,Bernardo de Irigoyen
229.0,14278.0,Bernardo de Irigoyen
1008.0,759.0,Paraíso
1008.0,14279.0,Paraíso
1304.0,760.0,Salta
1304.0,761.0,Salta
1304.0,14280.0,Salta
1693.0,762.0,Salta
1693.0,14281.0,Salta
359.0,763.0,San Ramón de la Nueva Orán (Est. Orán)
359.0,14282.0,San Ramón de la Nueva Orán (Est. Orán)
428.0,764.0,Bernardo de Irigoyen
428.0,14283.0,Bernardo de Irigoyen
1071.0,765.0,San Ramón de la Nueva Orán (Est. Orán)
1071.0,14284.0,San Ramón de la Nueva Orán (Est. Orán)
1014.0,766.0,Tartagal
1014.0,14285.0,Tartagal
253.0,767.0,San Antonio
253.0,14286.0,San Antonio
1318.0,11388.0,Bonpland
1318.0,23472.0,Bonpland
0.0,768.0,Concepción
0.0,769.0,Concepción
0.0,14287.0,Concepción
1453.0,770.0,Choromoro
1453.0,14288.0,Choromoro
1513.0,771.0,San Miguel de Tucumán (Est. Tucumán)
1513.0,772.0,San Miguel de Tucumán (Est. Tucumán)
1513.0,14289.0,San Miguel de Tucumán (Est. Tucumán)
358.0,773.0,San Miguel de Tucumán (Est. Tucumán)
358.0,774.0,San Miguel de Tucumán (Est. Tucumán)
358.0,775.0,San Miguel de Tucumán (Est. Tucumán)
358.0,14290.0,San Miguel de Tucumán (Est. Tucumán)
358.0,776.0,Tafí del Valle
358.0,777.0,Tafí del Valle
358.0,778.0,Tafí del Valle
358.0,14291.0,Tafí del Valle
358.0,14292.0,Tafí del Valle
1131.0,779.0,Puerto Madryn
1131.0,14293.0,Puerto Madryn
1419.0,780.0,Trelew
1419.0,14294.0,Trelew
359.0,781.0,Rincón de los Sauces
359.0,15059.0,Rincón de los Sauces
418.0,782.0,San Miguel de Tucumán (Est. Tucumán)
418.0,14295.0,San Miguel de Tucumán (Est. Tucumán)
477.0,783.0,San Miguel de Tucumán (Est. Tucumán)
477.0,14296.0,San Miguel de Tucumán (Est. Tucumán)
537.0,784.0,San Miguel de Tucumán (Est. Tucumán)
537.0,14297.0,San Miguel de Tucumán (Est. Tucumán)
954.0,785.0,San Miguel de Tucumán (Est. Tucumán)
954.0,14298.0,San Miguel de Tucumán (Est. Tucumán)
1247.0,786.0,Atahona
1247.0,14299.0,Atahona
716.0,787.0,Macomitas
716.0,14300.0,Macomitas
1208.0,788.0,San Miguel de Tucumán (Est. Tucumán)
1208.0,789.0,San Miguel de Tucumán (Est. Tucumán)
1208.0,790.0,San Miguel de Tucumán (Est. Tucumán)
1208.0,14301.0,San Miguel de Tucumán (Est. Tucumán)
199.0,791.0,San Miguel de Tucumán (Est. Tucumán)
199.0,14302.0,San Miguel de Tucumán (Est. Tucumán)
557.0,792.0,Alderetes
557.0,14303.0,Alderetes
557.0,793.0,San Miguel de Tucumán (Est. Tucumán)
557.0,14304.0,San Miguel de Tucumán (Est. Tucumán)
557.0,794.0,San Miguel de Tucumán (Est. Tucumán)
557.0,795.0,San Miguel de Tucumán (Est. Tucumán)
557.0,14305.0,San Miguel de Tucumán (Est. Tucumán)
1150.0,796.0,Famaillá 
1150.0,14306.0,Famaillá 
1473.0,797.0,San Pedro de Colalao
1473.0,14307.0,San Pedro de Colalao
1328.0,798.0,Diagonal Norte - Luz y Fuerza - Los Pocitos - Villa Nueva Italia
1328.0,14308.0,Diagonal Norte - Luz y Fuerza - Los Pocitos - Villa Nueva Italia
1537.0,799.0,Villa Mariano Moreno - El Colmenar 
1537.0,14309.0,Villa Mariano Moreno - El Colmenar 
1597.0,800.0,Barrio San José III
1597.0,14310.0,Barrio San José III
204.0,801.0,San Andrés
204.0,14311.0,San Andrés
502.0,802.0,Alderetes
502.0,14312.0,Alderetes
621.0,803.0,Lules
621.0,14313.0,Lules
860.0,804.0,Tafí Viejo
860.0,14314.0,Tafí Viejo
1155.0,805.0,San Miguel de Tucumán (Est. Tucumán)
